consumer_gbif_key,consumer_rank,consumer_name,interaction_type,resource_name,resource_gbif_key,resource_rank,reference,remark
374,ORDER,Astigmata,eats,Mesostigmata,1109,ORDER,,
7652,FAMILY,Chthoniidae,eats,Mesostigmata,1109,ORDER,,
104185528,KINGDOM,Endeostigmata,eats,Mesostigmata,1109,ORDER,,
1419844,GENUS,Forficula,eats,Mesostigmata,1109,ORDER,albouy & Caussanel (1990) Faune de France 75.,
4080,FAMILY,Geophilidae,eats,Mesostigmata,1109,ORDER,0.1111/oik.04885,
5540,FAMILY,Lithobiidae,eats,Mesostigmata,1109,ORDER,0.1111/oik.04885,
1109,ORDER,Mesostigmata,eats,Mesostigmata,1109,ORDER,,
1247492,GENUS,Notiophilus,eats,Mesostigmata,1109,ORDER,betsi,
7928292,SPECIES,Amphisiella raptans,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8006704,SPECIES,Bresslauides australis australis,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8166778,SPECIES,Frontonia depressa,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8256548,SPECIES,Hemiamphisiella granulifera,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7566514,SPECIES,Lamtostyla abdita,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7549436,SPECIES,Lamtostyla granulifera,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8016841,SPECIES,Notohymena rubescens,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8754583,SPECIES,Oxytricha hengshanensis,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7736897,SPECIES,Oxytricha islandica,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8024317,SPECIES,Oxytricha tricirrata,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7837768,SPECIES,Parafurgasonia sorex,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7761759,SPECIES,Parakahliella macrostoma,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7505865,SPECIES,Paraurostyla granulifera,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7538897,SPECIES,Pseudouroleptus procerus,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7501409,SPECIES,Pseudourostyla franzi,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8159328,SPECIES,Spathidium longicaudatum,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7695846,SPECIES,Sterkiella cavicola,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7815322,SPECIES,Sterkiella histriomuscorum,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7560112,SPECIES,Tachysoma granulifera,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7439614,SPECIES,Tricoronella pulchra,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8199022,SPECIES,Uroleptus lepisma,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7969533,SPECIES,Urosomoida agilis,eats,Metromonadea,8701685,CLASS,Foissner 1998,
8298972,SPECIES,Urosomoida antarctica,eats,Metromonadea,8701685,CLASS,Foissner 1998,
7717324,SPECIES,Urosomoida dorsiincisura,eats,Metromonadea,8701685,CLASS,Foissner 1998,
5262297,SPECIES,Phoma herbarum,parasiteOf,Murraya paniculata,8190743,SPECIES,FungalDataBase,
9180955,GENUS,Herpetomonas,parasiteOf,Muscidae,5564,FAMILY,Animal Parasites: Their Life Cycles and Ecology,
2513144,GENUS,Protomyces,parasiteOf,Mutellina adonidifolia,7318319,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Mutellina purpurea,3629113,SPECIES,FungalDataBase,
7589559,CLASS,Litostomatea,eats,Myxochloridaceae,8699,FAMILY,,pred2 assoc au substrat
1269085,SPECIES,Aphidius ervi,parasiteOf,Myzus persicae,2076179,SPECIES,https://www6.inra.fr/encyclopedie-pucerons/Especes/Pucerons/Myzus/M.-persicae,
7465520,SPECIES,Actinobolina vorax,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
2128073,GENUS,Alicorhagia,eats,Nematoda,5967481,PHYLUM,10.1007/BF01193873,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
374,ORDER,Astigmata,eats,Nematoda,5967481,PHYLUM,,
7644213,SPECIES,Australothrix alwinae,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
7520435,SPECIES,Australothrix australis,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
7442939,SPECIES,Balantidioides muscicola,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
7691700,SPECIES,Bresslauides discoideus,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
8258099,SPECIES,Bryophyllum loxophylliforme,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
7983038,SPECIES,Bryophyllum tegularum,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
8312067,SPECIES,Bursaria truncatella,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
7652,FAMILY,Chthoniidae,eats,Nematoda,5967481,PHYLUM,,
7689024,SPECIES,Dileptus margaritifer,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
104185528,KINGDOM,Endeostigmata,eats,Nematoda,5967481,PHYLUM,,
7933468,SPECIES,Holosticha adami,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
8272070,SPECIES,Keronopsis helluo,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
1109,ORDER,Mesostigmata,eats,Nematoda,5967481,PHYLUM,,
8058651,SPECIES,Platyophrya spumacola,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
5424088,SPECIES,Pythium monospermum,parasiteOf,Nematoda,5967481,PHYLUM,PMCID: PMC2618058,
7680285,SPECIES,Urostyla grandis,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
7535035,SPECIES,Urostyla muscorum,eats,Nematoda,5967481,PHYLUM,Foissner 1998,
5262297,SPECIES,Phoma herbarum,parasiteOf,Nerium,3169755,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Nerium indicum,7317019,SPECIES,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Nicotiana,2928756,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Nicotiana tabacum,2928774,SPECIES,https://www.cabi.org/isc/datasheet/53366,
7589559,CLASS,Litostomatea,eats,Ochromonadaceae,4579,FAMILY,,pred2 assoc au substrat
4378322,FAMILY,Apusomonadidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
7957238C1,FAMILY,Bicosoecidae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
2164,FAMILY,Cercomonadidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
3235907,FAMILY,Chlamydophryidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
7073563,CLASS,Chrysophyceae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
4905099C1,FAMILY,Echinamoebidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
6584,FAMILY,Euglyphidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
2171,FAMILY,Hartmannellidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
4900802,FAMILY,Heteromitidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
4581,FAMILY,Mallomonadaceae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
8699,FAMILY,Myxochloridaceae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
4579,FAMILY,Ochromonadaceae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
8006472,CLASS,Oligohymenophorea,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
6585,FAMILY,Paulinellidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
3236046,FAMILY,Salpingoecidae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
9281454,FAMILY,Siluaniidae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
9797892,ORDER,Euglyphida,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
4920982C1,FAMILY,Stemonitidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
8157265,FAMILY,Stephanoecidae,eats,Ochrophyta,98,PHYLUM,,pred1 intercepteur
4378164,FAMILY,Thaumatomastigidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
3235224,FAMILY,Trinematidae,eats,Ochrophyta,98,PHYLUM,,pred1 assoc au substrat
9397538,FAMILY,Viridiraptoridae,eats,Ochrophyta,98,PHYLUM,,
5262297,SPECIES,Phoma herbarum,parasiteOf,Ocimum sanctum,2927101,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Oenanthe crocata,6027319,SPECIES,FungalDataBase,
7589559,CLASS,Litostomatea,eats,Oligohymenophorea,8006472,CLASS,,pred2 assoc au substrat
5262297,SPECIES,Phoma herbarum,parasiteOf,Onobrychis viciifolia,2972595,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Orchidaceae,7689,FAMILY,https://www.cabi.org/isc/datasheet/53366,
374,ORDER,Astigmata,eats,Oribatida,4653212,FAMILY,,
7652,FAMILY,Chthoniidae,eats,Oribatida,4653212,FAMILY,,
104185528,KINGDOM,Endeostigmata,eats,Oribatida,4653212,FAMILY,,
1419844,GENUS,Forficula,eats,Oribatida,4653212,FAMILY,albouy & Caussanel (1990) Faune de France 75.,
4080,FAMILY,Geophilidae,eats,Oribatida,4653212,FAMILY,0.1111/oik.04885,
5540,FAMILY,Lithobiidae,eats,Oribatida,4653212,FAMILY,0.1111/oik.04885,
1109,ORDER,Mesostigmata,eats,Oribatida,4653212,FAMILY,,
1247492,GENUS,Notiophilus,eats,Oribatida,4653212,FAMILY,betsi,
5262297,SPECIES,Phoma herbarum,parasiteOf,Oryza,2703455,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Oryza australiensis,4110287,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Oryza sativa,2703459,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Oryza sativa,2703459,SPECIES,https://www.cabi.org/isc/datasheet/53366,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Panicum dichotomiflorum,2705144,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Panicum tennesseense,4122172,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Panicum virgatum,2705081,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Papaver orientale,2888437,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5249953,SPECIES,Waitea circinata,parasiteOf,Paspalum vaginatum,8100050,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Paspalum vaginatum,8100050,SPECIES,FungalDataBase,
8229102,CLASS,Colpodea,eats,Paulinellidae,6585,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Paulinellidae,6585,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Paulinellidae,6585,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Paulinellidae,6585,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Paulinellidae,6585,FAMILY,,pred2 assoc au substrat
2130185,SPECIES,Tetranychus urticae,parasiteOf,Pelargonium,9348640,GENUS,https://www.cabi.org/isc/datasheet/53366,
5249953,SPECIES,Waitea circinata,parasiteOf,Pennisetum clandestinum,2706150,SPECIES,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Petroselinum,3034906,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Phalaris arundinacea,5289756,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Phalaris arundinacea,5289756,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Pharbitis hederacea,2928623,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Phaseolus,2947798,GENUS,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Phaseolus lunatus,5350438,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Phaseolus vulgaris,5350452,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Phleum,2706001,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Phoenix dactylifera,6109699,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Picea excelsa,7606064C1,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Picea mariana,5284802,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Pinus halepensis,5285604,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Pinus kesiya,5285824,SPECIES,FungalDataBase,
3202934,GENUS,Aphanomyces,parasiteOf,Pisum,2940361,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Pisum sativum,5347845,SPECIES,FungalDataBase,
1198599,GENUS,Barynotus,eats,Plantaginaceae,2420,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Plantago,3189695,GENUS,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Poa,2704173,GENUS,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Poa annua,2704179,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Poa annua,2704179,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Poa pratensis,2704178,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Poa trivialis,8300875,SPECIES,FungalDataBase,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Poaceae,3073,FAMILY,GLoBi,the first 15 families in terms of listed interactions
8657939,SPECIES,Acrospermum gramineum,parasiteOf,Poaceae,3073,FAMILY,GLoBi,
1162125,GENUS,Agriotes,eats,Poaceae,3073,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
8011702,GENUS,Athous,eats,Poaceae,3073,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
3456755,SPECIES,Gaeumannomyces graminis,parasiteOf,Poaceae,3073,FAMILY,,
2569257,GENUS,Magnaporthe,parasiteOf,Poaceae,3073,FAMILY,Funguild,
2069580,SPECIES,Rhopalosiphum padi,eats,Poaceae,3073,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
5262297,SPECIES,Phoma herbarum,parasiteOf,Polytrichum juniperinum,2683092,SPECIES,FungalDataBase,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Primulaceae,6674,FAMILY,GLoBi,the first 15 families in terms of listed interactions
1198599,GENUS,Barynotus,eats,Primulaceae,6674,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
5262297,SPECIES,Phoma herbarum,parasiteOf,Prunus,3020559,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Prunus avium,3020791,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Prunus cerasus,3021922,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Prunus domestica,7931731,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Prunus dulcis,3022502,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Prunus persica,8149923,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Prunus salicina,3021120,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Pseudophoenix sargentii,2737019,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Pseudotsuga menziesii,2685796,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Pueraria montana,2977636,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Pyrus communis,5362573,SPECIES,https://www.cabi.org/isc/datasheet/53366,
3202687,SPECIES,Hyphochytrium catenoides,parasiteOf,Pythium,3202728,GENUS,10.3389/fmicb.2014.00243,
8001169,SPECIES,Woronina pythii,parasiteOf,Pythium,3202728,GENUS,Farr,
8001169,SPECIES,Woronina pythii,parasiteOf,Pythium,3202728,GENUS,10.3389/fmicb.2014.00244,
2513576,SPECIES,Entyloma ficariae,parasiteOf,Ranunculacae,2410,FAMILY,https://bladmineerders.nl/parasites/fungi/basidiomycota/ustilaginomycotina/exobasidiomycetes/entylomatales/entyloma/entyloma-ficariae/,
1198599,GENUS,Barynotus,eats,Ranunculaceae,2410,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Rhododendron,2883026,GENUS,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Ribes nigrum,2986192,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Ribes rubrum,2986097,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Ricinus communis,5380041,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Rosa,8395064,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Rosa,8395064,GENUS,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Rosa chinensis,3005039,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Rosa multiflora,3003244,SPECIES,FungalDataBase,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Rosaceae,5015,FAMILY,GLoBi,the first 15 families in terms of listed interactions
8011702,GENUS,Athous,eats,Rosaceae,5015,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
1198599,GENUS,Barynotus,eats,Rosaceae,5015,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
7465520,SPECIES,Actinobolina vorax,eats,Rotifera,91,PHYLUM,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Rotifera,91,PHYLUM,Foissner 1998,
7644213,SPECIES,Australothrix alwinae,eats,Rotifera,91,PHYLUM,Foissner 1998,
7520435,SPECIES,Australothrix australis,eats,Rotifera,91,PHYLUM,Foissner 1998,
7442939,SPECIES,Balantidioides muscicola,eats,Rotifera,91,PHYLUM,Foissner 1998,
7691700,SPECIES,Bresslauides discoideus,eats,Rotifera,91,PHYLUM,Foissner 1998,
8258099,SPECIES,Bryophyllum loxophylliforme,eats,Rotifera,91,PHYLUM,Foissner 1998,
7983038,SPECIES,Bryophyllum tegularum,eats,Rotifera,91,PHYLUM,Foissner 1998,
8312067,SPECIES,Bursaria truncatella,eats,Rotifera,91,PHYLUM,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Rotifera,91,PHYLUM,Foissner 1998,
7933468,SPECIES,Holosticha adami,eats,Rotifera,91,PHYLUM,Foissner 1998,
8272070,SPECIES,Keronopsis helluo,eats,Rotifera,91,PHYLUM,Foissner 1998,
8058651,SPECIES,Platyophrya spumacola,eats,Rotifera,91,PHYLUM,Foissner 1998,
7680285,SPECIES,Urostyla grandis,eats,Rotifera,91,PHYLUM,Foissner 1998,
7535035,SPECIES,Urostyla muscorum,eats,Rotifera,91,PHYLUM,Foissner 1998,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Rubus idaeus,2993094,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Rubus loganobaccus,2990630,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Rumex,2888942,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Rumex crispus,8195144,SPECIES,FungalDataBase,
2049366,GENUS,Pemphigus,eats,Salicaceae,6664,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
7589559,CLASS,Litostomatea,eats,Salpingoecidae,3236046,FAMILY,,pred2 assoc au substrat
5262297,SPECIES,Phoma herbarum,parasiteOf,Salvia nemorosa,2927028,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Salvia splendens,8249932,SPECIES,https://www.cabi.org/isc/datasheet/53366,
7928292,SPECIES,Amphisiella raptans,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8006704,SPECIES,Bresslauides australis australis,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8166778,SPECIES,Frontonia depressa,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8256548,SPECIES,Hemiamphisiella granulifera,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7566514,SPECIES,Lamtostyla abdita,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7549436,SPECIES,Lamtostyla granulifera,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8016841,SPECIES,Notohymena rubescens,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8754583,SPECIES,Oxytricha hengshanensis,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7736897,SPECIES,Oxytricha islandica,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8024317,SPECIES,Oxytricha tricirrata,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7837768,SPECIES,Parafurgasonia sorex,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7761759,SPECIES,Parakahliella macrostoma,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7505865,SPECIES,Paraurostyla granulifera,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7538897,SPECIES,Pseudouroleptus procerus,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7501409,SPECIES,Pseudourostyla franzi,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8159328,SPECIES,Spathidium longicaudatum,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7695846,SPECIES,Sterkiella cavicola,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7815322,SPECIES,Sterkiella histriomuscorum,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7560112,SPECIES,Tachysoma granulifera,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7439614,SPECIES,Tricoronella pulchra,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8199022,SPECIES,Uroleptus lepisma,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7969533,SPECIES,Urosomoida agilis,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
8298972,SPECIES,Urosomoida antarctica,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
7717324,SPECIES,Urosomoida dorsiincisura,eats,Sarcomonadea,9697778,CLASS,Foissner 1998,
1037288,GENUS,Trechus,eats,Scarabaeidae,5840,FAMILY,betsi,
5262297,SPECIES,Phoma herbarum,parasiteOf,Scrophularia leucoclada,3737217,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Scrophularia nodosa,3170886,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Scutellaria peregrina,5608571,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Secale cereale,2705966,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Secale cereale,2705966,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Sechium edule,2874612,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Sesamum indicum,3172622,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5249953,SPECIES,Waitea circinata,parasiteOf,Setaria italica,5289698,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Setaria pumila,5289693,SPECIES,FungalDataBase,
7589559,CLASS,Litostomatea,eats,Siluaniidae,9281454,FAMILY,,pred2 assoc au substrat
2513144,GENUS,Protomyces,parasiteOf,Sium erectum,3640348,SPECIES,FungalDataBase,
5250615,SPECIES,Absidia glauca,eats,Resource_SOM,R3,KINGDOM,,
7239018,GENUS,Apiotrichum,eats,Resource_SOM,R3,KINGDOM,,
3295536,SPECIES,Apiotrichum porosum,eats,Resource_SOM,R3,KINGDOM,,
2,KINGDOM,Archaea,eats,Resource_SOM,R3,KINGDOM,,
7628767,GENUS,Archaeorhizomyces,eats,Resource_SOM,R3,KINGDOM,,
8139865,SPECIES,Archaeorhizomyces borealis,eats,Resource_SOM,R3,KINGDOM,,
7870834,SPECIES,Archaeorhizomyces finlayi,eats,Resource_SOM,R3,KINGDOM,,
9381748C1,SPECIES,Articulospora proliferata,eats,Resource_SOM,R3,KINGDOM,,
2569641,GENUS,Ascobolus,eats,Resource_SOM,R3,KINGDOM,Funguild,
2595607,SPECIES,Ascobolus stercorarius,eats,Resource_SOM,R3,KINGDOM,Funguild,
2552703,SPECIES,Asterostroma andinum,eats,Resource_SOM,R3,KINGDOM,,
7520435,SPECIES,Australothrix australis,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2595861,GENUS,Auxarthron,eats,Resource_SOM,R3,KINGDOM,,
3,KINGDOM,Bacteria,eats,Resource_SOM,R3,KINGDOM,,
7932878,SPECIES,Birojimia muscorum,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
3323387,SPECIES,Bolbitius vitellinus,eats,Resource_SOM,R3,KINGDOM,Funguild,
5259396,SPECIES,Boudiera acanthospora,eats,Resource_SOM,R3,KINGDOM,,
2587454,SPECIES,Brachyphoris oviparasitica,eats,Resource_SOM,R3,KINGDOM,,
1489006,SPECIES,Bradysia subrufescens,eats,Resource_SOM,R3,KINGDOM,,
8222210,SPECIES,Bryometopus hawaiiensis,eats,Resource_SOM,R3,KINGDOM,Foissner 1998,
2518120,GENUS,Bullera,eats,Resource_SOM,R3,KINGDOM,,
2525705,GENUS,Camarophyllus,eats,Resource_SOM,R3,KINGDOM,,
5243715,SPECIES,Campanella subdendrophora,eats,Resource_SOM,R3,KINGDOM,,
2626861,GENUS,Catenaria,eats,Resource_SOM,R3,KINGDOM,,
